Open Time,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.915125,405591158.6323181,359537,24584.81154800,182402558.21113955,0
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.031976,450352009.170998,400057,31944.39057900,220453635.60711322,0
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,258341534.47236216,240293,19086.03360700,133763988.34700295,0
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.430463,297470498.81956285,260942,21899.30066000,147951173.82212943,0
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,224322159.41331607,206780,16365.68359100,114292405.85810466,0
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,277080072.76171273,248143,19218.85048500,140892233.11367600,0
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,297443582.7461225,277249,20299.40220300,142890978.60995669,0
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,263446941.1321242,238476,18991.10271200,128270766.86646058,0
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,182139799.80865908,162456,13778.06346200,91424043.79892383,0
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,222323863.54144785,178577,16460.73622600,113334533.85269153,0
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,149967346.66268998,152461,11211.61594600,78468498.47255658,0
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,234309953.75033435,212669,17046.42859600,117289580.04655164,0
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,151417844.2663968,147755,11456.44793600,77704393.55925175,0
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,165264003.41270605,155607,12530.65891000,86309556.51736282,0
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.595987,485176252.4893357,404588,33198.86778500,248243486.46737060,0
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.523148,439884522.7119489,351905,27485.08304400,219615109.06229924,0
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.286357,252868761.3206163,194500,16283.46604500,130249061.31563611,0
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.720444,230287099.5843022,181778,14619.46410100,120469031.17164706,0
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715,295817536.47495276,226748,17912.93845500,144490340.31244088,0
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603567,258221765.57371348,221228,15662.79502000,125845498.64315925,0
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.04457,217649160.11017892,183472,14559.15228900,117565317.94569089,0
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,222675105.7884542,196821,13747.59592800,112939221.70278835,0
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,337288580.42571294,289687,21087.90367300,178802594.35514530,0
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,358915978.1040339,295374,21145.84239100,185753264.88447423,0
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.9093471,229871,14937.89911600,132830238.35538778,0
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,229754640.59668776,190944,13246.60505900,117823053.82786416,0
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,431210048.0625035,326608,24784.71044000,231061865.29310419,0
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,745137762.968867,477363,38824.01380600,356851505.69270617,0
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,385046648.13786614,285850,22640.66913700,201458888.24015148,0
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,342805674.55176014,268471,18517.60427500,170503662.72357868,0
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,321653866.2001887,257288,18251.63145100,169069669.90739678,0
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,357004895.9636863,311494,19364.94518200,181366653.81958614,0
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033875,325019389.2499412,285951,17461.18902900,162179073.43816054,0
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,368688349.62168455,268741,20050.16784400,180200005.01267993,0
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.543961,238421833.7581133,188258,13960.45552800,127439644.78329857,0
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388288,366028365.22714454,282581,21093.14034300,199234352.40239446,0
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588879,277565997.63316435,210165,14779.49955400,143070410.02237806,0
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,246807563.50646493,212076,13011.84429300,128527642.99648472,0
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,267359420.30359015,229309,13297.50695900,128427770.52523223,0
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,316015961.44182944,230754,15818.04880000,147985335.44588440,0
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,236418155.6869351,189159,13086.54746700,121220083.42296955,0
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,235736782.28825977,192337,13597.26815900,124869560.73820229,0
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,231595002.59561664,221075,12548.13816000,116002381.57104651,0
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,418859806.4816156,365538,22767.45866700,197915875.74598894,0
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,337899865.8601307,310305,19545.97419500,164142437.41951769,0
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,219455683.0803555,215590,12797.04791200,109577063.57159920,0
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,320583612.23009104,292731,18408.05564100,157869523.76782728,0
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,242341031.06166917,360379,13977.49764700,120464422.62431279,0
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,257056552.43007562,300842,15627.10136800,129113378.77513841,0
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,209489039.34104192,310780,12489.26449900,103022237.77329309,0
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,189870380.85778695,183913,12352.96270000,99971085.72894707,0
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,141878775.40909582,134185,8731.94855100,72082928.16544356,0
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057109,167440553.7493928,161265,10632.45095500,89177519.97189688,0
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596486,181750674.82134953,184158,10738.68639900,90716245.79029092,0
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,194335432.43754092,192154,11801.52707600,96803604.56147255,0
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.666774,331238049.6407461,306812,20890.88927400,161412820.79758897,0
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.446595,284286378.50810045,253694,19012.98125200,142901418.78045784,0
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.95664,199749585.9695036,239025,13830.87023500,103360633.04654914,0
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086071,145636226.4590289,212344,10377.95564300,77725757.25385072,0
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945515,136710618.49801704,198341,10258.27695300,74990830.63101185,0
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,196788994.2658081,233392,14409.48781000,104233730.17813647,0
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.21183,288070643.9128678,237359,21855.93031000,159656478.14262191,0
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,237956894.04949042,242079,17205.94891600,127816792.77222247,0
2018-05-31,7382.07,7699.0,7327.51,7485.01,30776.063102,231017579.8341327,274399,17009.01323100,127645145.71489055,0
2018-06-01,7485.01,7608.55,7355.54,7521.01,28259.124078,211458512.1230823,303069,15701.20543100,117516855.67846663,0
2018-06-02,7521.01,7697.33,7437.0,7640.03,26720.690219,203370447.6906526,290131,15540.05112400,118295998.95554544,0
2018-06-03,7636.81,7786.69,7600.0,7714.26,27505.158951,211737376.85348508,349636,15760.91066800,121340420.79636246,0
2018-06-04,7714.26,7760.52,7446.5,7487.0,32258.835115,244167051.18701583,307003,17730.33581800,134226423.79685757,0
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973384,237722147.65258065,236865,17315.68839900,129807510.92271840,0
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898,207006657.7801965,257573,15071.58786900,114621117.15696232,0
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202,192949056.84199956,244186,14415.55520100,110989280.27224815,0
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804671,178204158.39968467,321734,13038.95833700,99303699.20240831,0
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,147171153.412775,278971,10653.46212300,81075317.67777646,0
2018-06-10,7491.73,7491.73,6622.81,6764.99,52342.020032,367338754.56308055,471088,25976.24666600,182618941.75990874,0
2018-06-11,6765.0,6922.0,6610.0,6872.0,34552.162303,233056682.85777125,203442,18716.66705700,126255580.92727299,0
2018-06-12,6872.0,6890.51,6435.0,6530.0,36722.211191,245787800.8012235,224658,19299.73550800,129341137.97553147,0
2018-06-13,6530.0,6627.6,6118.68,6292.78,46185.5181,295395681.6623412,266517,25367.24335900,162375277.43848027,0
2018-06-14,6292.78,6720.0,6260.0,6635.98,44478.130837,289074808.7841299,256384,23838.21856500,154927680.45566283,0
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329905,196192096.14553952,184938,16192.45244700,105856682.82114991,0
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147,143760033.69408152,140470,12750.63578400,82290350.53863608,0
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688,129120718.76299886,129759,11208.65693300,72949865.16298054,0
2018-06-18,6444.06,6794.38,6380.0,6712.46,31821.434995,208570443.9599789,180773,17674.59269300,115843959.76406443,0
2018-06-19,6711.39,6841.74,6653.0,6741.21,24311.421143,163420093.794135,160490,12849.74065900,86385611.98541340,0
2018-06-20,6740.0,6817.23,6551.81,6761.51,26359.752452,175935335.65057912,166074,13647.93353100,91142872.89139906,0
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854048,171149859.23602843,159783,15152.49627400,101995867.72331425,0
2018-06-22,6717.69,6733.97,5918.94,6045.0,52157.370833,327460666.91451645,300515,25336.72043800,158994318.27114402,0
2018-06-23,6045.92,6260.0,6008.48,6149.98,26622.788589,162755765.84514263,170164,15110.74139900,92413061.16412095,0
2018-06-24,6149.98,6259.8,5750.0,6136.97,47445.998955,284095336.0578902,275996,25966.41724700,155558130.88157262,0
2018-06-25,6137.95,6350.0,6061.97,6252.0,39164.515306,242859915.8036461,218384,21986.05738400,136305269.99012784,0
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,119676555.56449406,113431,9824.65959200,60710073.42453224,0
2018-06-27,6065.89,6190.43,5971.0,6133.73,19225.671098,117103011.80356833,99481,10381.01413600,63236432.02491027,0
2018-06-28,6134.73,6173.01,5827.0,5853.98,30585.266026,185247010.87925187,156241,16422.37815900,99598694.73730522,0
2018-06-29,5851.01,6300.0,5780.0,6197.92,33911.287278,201409363.91549844,212542,18727.19212800,111291346.32526272,0
2018-06-30,6197.92,6528.99,6186.03,6390.07,37919.61284,241568568.0310778,230915,20036.02572600,127666717.38353093,0
2018-07-01,6391.08,6441.06,6251.0,6356.81,27562.965974,175096501.49486908,183060,15580.03384800,98972791.71265254,0
2018-07-02,6360.82,6685.0,6271.62,6615.29,36230.452264,235524330.64865336,242589,18966.91090700,123205676.19274497,0
2018-07-03,6615.29,6679.35,6463.01,6513.86,38657.781691,254550438.13768882,232914,20503.62539900,135047837.81678847,0
2018-07-04,6511.01,6784.92,6441.11,6586.98,23571.892777,156277884.33011597,146203,12244.07090800,81263604.85511882,0
2018-07-05,6585.53,6712.0,6453.33,6529.2,35071.972898,230809190.30740514,216533,19214.78070200,126481460.00873661,0
2018-07-06,6529.2,6648.54,6425.0,6609.78,29397.094748,192230903.67599213,193854,16292.94515700,106560209.09449029,0
2018-07-07,6609.79,6818.16,6508.88,6756.98,23973.876886,158034155.17779142,145449,12894.82357900,85004234.47737304,0
2018-07-08,6753.48,6780.0,6667.44,6712.1,24622.947794,165941351.79836008,145349,13146.63264200,88613261.77225647,0
2018-07-09,6712.1,6802.06,6612.24,6662.12,26732.40655,179250573.66648534,147315,14384.13547700,96490394.64023181,0
2018-07-10,6662.78,6681.0,6263.0,6296.91,38560.672702,249099760.1897497,189913,19261.13585900,124490444.69885540,0
2018-07-11,6296.91,6406.0,6278.99,6378.07,28715.498487,182357469.0280709,151869,15667.90941200,99524638.10405177,0
2018-07-12,6378.07,6380.28,6070.0,6250.57,31306.663348,194325733.7875043,150985,16067.76661100,99754110.04002685,0
2018-07-13,6251.4,6350.0,6110.0,6214.57,26375.325286,164467999.80925834,144757,13191.15701600,82276362.81213074,0
2018-07-14,6214.57,6335.0,6178.0,6251.99,17783.071999,110959488.24719918,108052,9833.31302900,61362055.00500050,0
2018-07-15,6250.9,6395.0,6225.4,6353.01,22979.211508,145409822.7448766,114997,13590.24017500,85970280.53502200,0
2018-07-16,6354.15,6747.3,6330.4,6723.35,36204.87708,237104112.4504954,201733,20149.63480800,131922164.85268562,0
2018-07-17,6723.33,7468.99,6652.04,7317.44,52105.423459,364669305.0369064,276178,28049.11657000,195977152.69184417,0
2018-07-18,7317.44,7588.08,7225.38,7381.9,59487.64345,440669913.2083524,327949,31196.38231600,231133137.36801251,0
2018-07-19,7381.88,7576.28,7270.0,7466.21,41218.256437,305198281.1394862,235597,22682.95642100,167927663.73101328,0
2018-07-20,7468.86,7700.0,7273.0,7337.53,46140.313447,342862693.0959096,251391,24006.58462200,178428687.49420521,0
2018-07-21,7337.47,7458.47,7211.0,7398.78,28886.490291,212126417.2287315,164901,16427.38256200,120688066.37566296,0
2018-07-22,7399.25,7582.4,7335.5,7394.79,30270.21844,225619234.83744207,144711,17086.75829200,127390550.71923563,0
2018-07-23,7394.78,7833.0,7375.0,7721.01,41646.346671,320156546.58240986,219776,22756.44992600,174955411.03556776,0
2018-07-24,7721.65,8486.0,7696.0,8397.24,60121.163749,487117211.6818982,326329,32980.50832500,266991169.60952125,0
2018-07-25,8397.24,8491.77,8050.0,8175.64,48257.649124,398119757.8038501,277935,25447.80652600,209867505.76878370,0
2018-07-26,8175.63,8315.69,7850.06,7920.0,43223.481682,352101207.6799552,235681,22366.99499500,182431837.49948887,0
2018-07-27,7920.0,8285.0,7805.0,8188.57,43671.005891,350881696.75270694,227397,23168.93531900,186142745.18866939,0
2018-07-28,8188.57,8246.54,8067.0,8225.04,26215.173839,214357817.0314018,144170,13976.70868900,114326656.22009627,0
2018-07-29,8225.04,8294.51,8115.0,8211.0,25531.226185,209564023.05224952,144331,14226.69710900,116797668.87543960,0
2018-07-30,8210.99,8273.0,7866.0,8173.92,39692.416542,321599782.180698,206911,20676.10006900,167753771.91739197,0
2018-07-31,8171.4,8180.0,7633.0,7730.93,48296.915587,379841367.20240223,239132,24273.18489100,190885799.45286343,0
2018-08-01,7735.67,7750.0,7430.0,7604.58,42582.312932,322252070.44348675,208008,22159.78561800,167734477.27458394,0
2018-08-02,7600.08,7709.46,7455.72,7525.71,37665.696684,285656680.7015636,175627,21216.83812600,160971512.85409074,0
2018-08-03,7525.71,7540.0,7282.44,7418.78,44669.486047,330599837.7285522,226727,23397.04183500,173144499.51146754,0
2018-08-04,7412.27,7494.81,6926.0,7009.84,36288.42601,262282965.48573315,199335,17770.55515600,128601932.84105053,0
2018-08-05,7009.84,7089.87,6882.29,7024.19,32894.849782,229992627.52322164,148658,18335.95634100,128216222.18516615,0
2018-08-06,7024.19,7160.0,6821.0,6934.82,32760.191643,229071781.1153667,177378,17486.15157600,122304301.71216843,0
2018-08-07,6935.0,7150.46,6670.0,6720.06,45438.473501,316365882.1031662,247202,24012.69686200,167343592.15417215,0
2018-08-08,6720.63,6721.54,6123.0,6285.0,59550.536319,382460776.49398136,305603,30204.48496900,194091707.79787876,0
2018-08-09,6283.27,6622.81,6178.6,6529.79,51941.185111,332880900.89059937,248573,28290.84888300,181381407.11016441,0
2018-08-10,6529.79,6575.88,6026.39,6144.01,59034.974902,374699380.9484915,289661,31034.53246800,197214827.29198258,0
2018-08-11,6148.13,6488.0,5971.0,6232.35,47133.418555,291056267.0892287,236173,26083.97142500,160978348.30636575,0
2018-08-12,6222.55,6472.3,6130.0,6308.33,38567.770712,243227298.87942722,190399,20954.74731400,132190051.41706526,0
2018-08-13,6308.56,6545.0,6145.04,6246.35,53895.828783,341552293.0073001,239602,29517.27626900,187178430.28020313,0
2018-08-14,6248.25,6250.33,5880.0,6188.08,50186.745091,303179556.3624503,252004,25530.65349800,154285607.85051606,0
2018-08-15,6188.08,6609.0,6172.11,6267.16,68806.687026,439109005.4034304,329413,37144.04216800,237077628.52971667,0
2018-08-16,6265.27,6480.0,6205.6,6311.75,48515.254618,307755605.1624039,228942,26023.54900700,165123672.32961881,0
2018-08-17,6316.0,6585.0,6285.4,6584.49,57851.610803,374472431.7235812,296730,32407.88455200,209831423.42862131,0
2018-08-18,6579.04,6620.0,6288.0,6387.96,53742.322172,345964004.3657212,276121,29469.81048500,189808853.55518274,0
2018-08-19,6387.96,6541.0,6300.0,6477.53,45190.847994,289271954.55326533,190758,25368.61327200,162405728.97807813,0
2018-08-20,6477.53,6530.0,6220.0,6254.84,49435.55526,317617945.7492608,237055,26468.01709100,170185693.09984116,0
2018-08-21,6251.0,6500.0,6235.08,6480.0,41569.947408,265458342.7817206,180578,23219.82397300,148276323.26185246,0
2018-08-22,6479.98,6882.54,6251.2,6360.89,77909.391359,512501182.2029021,326562,40431.00200200,266272244.80136198,0
2018-08-23,6362.57,6576.99,6342.28,6525.01,40358.166825,259786384.55491504,187637,22134.60323600,142492145.48212315,0
2018-08-24,6525.0,6725.0,6440.5,6681.64,38305.675322,251513064.47447148,180167,21280.93582400,139769204.20736691,0
2018-08-25,6686.98,6789.0,6650.61,6733.64,19220.505929,129083702.47542232,122483,9829.84948400,66019304.90679335,0
2018-08-26,6733.64,6775.27,6568.0,6700.0,20107.297208,134117930.3957502,130769,9897.25037700,66041984.74840774,0
2018-08-27,6700.0,6940.51,6646.5,6908.64,37747.078747,254214730.3171242,205441,21458.10184300,144536972.85790138,0
2018-08-28,6907.26,7135.0,6860.0,7076.11,48352.917163,338220284.2901657,252033,26495.58996600,185343334.34057817,0
2018-08-29,7077.0,7133.81,6912.34,7031.22,43252.487392,304565438.4850058,223772,23716.20275000,167062558.37522662,0
2018-08-30,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.58362526,230848,24453.04178100,169234472.84231015,0
2018-08-31,6984.84,7089.0,6888.0,7011.21,40467.400638,282722730.0613195,203142,21668.41220800,151377811.89247839,0
2018-09-01,7011.21,7275.0,7008.74,7200.01,40323.414093,287299347.7691456,217286,22552.71614500,160667815.75284992,0
2018-09-02,7201.57,7345.45,7127.0,7302.01,39814.840352,288526018.71327895,210282,22422.52063000,162523675.69236816,0
2018-09-03,7302.0,7338.28,7191.63,7263.02,32396.018371,235393601.42514038,173846,16914.88058800,122917873.88750283,0
2018-09-04,7263.0,7410.0,7227.17,7359.06,35300.640518,258978411.27108595,183178,19983.17759100,146619387.99884399,0
2018-09-05,7359.05,7397.3,6682.0,6700.0,63715.256267,449463489.0579975,308813,31531.57902100,222719950.68442563,0
2018-09-06,6697.27,6725.0,6265.0,6516.01,60644.464227,390391932.2091176,280845,32332.54953300,208137324.51688047,0
2018-09-07,6516.84,6544.0,6320.0,6395.54,38906.28805,250716129.90518978,194451,21463.03557100,138344836.35692800,0
2018-09-08,6395.54,6478.0,6111.0,6185.05,38215.032171,241711345.37120345,180831,19615.08419300,124201124.44821739,0
2018-09-09,6185.06,6441.0,6141.53,6250.81,37053.92382,233583450.1054205,176709,20804.78067000,131143409.64187043,0
2018-09-10,6252.26,6373.98,6221.0,6312.0,32439.456432,204178349.9698747,165286,18454.69598400,116171984.16461361,0
2018-09-11,6311.99,6404.0,6169.68,6294.91,33104.88859,208346648.80045936,173335,18417.97360600,115940661.51207639,0
2018-09-12,6293.0,6360.0,6192.37,6338.62,31433.645939,197398009.01256666,165590,17211.99689000,108098184.76419269,0
2018-09-13,6338.62,6535.0,6337.4,6487.38,40465.063107,260985165.19184464,215637,21685.30286900,139897583.37583556,0
2018-09-14,6487.39,6584.99,6385.62,6476.63,37173.339277,241466662.64800575,198375,19926.09224600,129446503.53889132,0
